,Unnamed: 0,2021-03-31,2020-12-31,2020-03-31,2019-12-31
0,Intangible Assets,172616000.0,,,197853000.0
1,Capital Surplus,85976000.0,,,
2,Total Liab,1142012000.0,,,433169000.0
3,Total Stockholder Equity,112611000.0,,141396000.0,141396000.0
4,Minority Interest,97145000.0,,,3231000.0
5,Other Current Liab,120473000.0,,,3069000.0
6,Total Assets,1351768000.0,,,577796000.0
7,Common Stock,2576000.0,,,183910000.0
8,Retained Earnings,24101000.0,,,-42381000.0
9,Other Liab,393243000.0,,,15905000.0
10,Good Will,224275000.0,,,224275000.0
11,Treasury Stock,-42000.0,,,-133000.0
12,Other Assets,424201000.0,,,805000.0
13,Cash,247675000.0,,,24700000.0
14,Total Current Liabilities,165252000.0,,,29562000.0
15,Deferred Long Term Asset Charges,419901000.0,,,
16,Short Long Term Debt,6000000.0,,,2500000.0
17,Other Stockholder Equity,-42000.0,,,-133000.0
18,Property Plant Equipment,105133000.0,,,94311000.0
19,Total Current Assets,425543000.0,,,60552000.0
20,Net Tangible Assets,-284280000.0,,-280732000.0,-280732000.0
21,Net Receivables,122821000.0,,,18830000.0
22,Long Term Debt,527593000.0,,,334783000.0
23,Inventory,47129000.0,,,14202000.0
24,Accounts Payable,9806000.0,,,7478000.0
0,Change To Liabilities,43011000.0,0.0,3394000.0,0.0
1,Total Cashflows From Investing Activities,-3032000.0,-3032000.0,28067000.0,28067000.0
2,Net Borrowings,-1641000.0,-1641000.0,14339000.0,14339000.0
3,Total Cash From Financing Activities,-24199000.0,-24199000.0,14339000.0,14339000.0
4,Change To Operating Activities,-11226000.0,-11226000.0,7328000.0,7328000.0
5,Issuance Of Stock,570000.0,570000.0,570000.0,570000.0
6,Net Income,23247000.0,25209000.0,23389000.0,-5391000.0
7,Change In Cash,11491000.0,11491000.0,52047000.0,52047000.0
8,Effect Of Exchange Rate,7000.0,7000.0,-72000.0,-72000.0
9,Total Cash From Operating Activities,38715000.0,38715000.0,9713000.0,9713000.0
10,Depreciation,6894000.0,6894000.0,6766000.0,6766000.0
11,Change To Inventory,-13828000.0,-13828000.0,-5365000.0,-5365000.0
12,Change To Account Receivables,-70812000.0,-70812000.0,-10086000.0,-10086000.0
13,Other Cashflows From Financing Activities,-23128000.0,-23128000.0,-23128000.0,-23128000.0
14,Change To Netincome,60775000.0,60775000.0,-16144000.0,-16144000.0
15,Capital Expenditures,-3580000.0,-3580000.0,-3409000.0,-3409000.0
