,Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
0,Intangible Assets,1710655000.0,1493383000.0,1199597000.0,1194930000.0
1,Total Liab,9722555000.0,8750638000.0,7139505000.0,6667458000.0
2,Total Stockholder Equity,10985483000.0,9774456000.0,8088742000.0,7371501000.0
3,Minority Interest,32247000.0,29702000.0,32236000.0,19207000.0
4,Deferred Long Term Liab,7705000.0,11453000.0,14248000.0,4366000.0
5,Other Current Liab,103558000.0,87048000.0,75926000.0,63480000.0
6,Total Assets,20740285000.0,18554796000.0,15260483000.0,14058166000.0
7,Common Stock,14700050000.0,12873849000.0,10754495000.0,9624264000.0
8,Other Current Assets,58002000.0,140411000.0,39064000.0,32269000.0
9,Other Liab,457246000.0,467093000.0,432339000.0,380339000.0
10,Good Will,14180000.0,14430000.0,14630000.0,14970000.0
11,Treasury Stock,-3714567000.0,-3099393000.0,-2665753000.0,-2252763000.0
12,Other Assets,9456000.0,16324000.0,16101000.0,4481000.0
13,Cash,824476000.0,54011000.0,10387000.0,6898000.0
14,Total Current Liabilities,313171000.0,477508000.0,194553000.0,170322000.0
15,Short Long Term Debt,44200000.0,250100000.0,,441900000.0
16,Other Stockholder Equity,-3714567000.0,-3099393000.0,-2665753000.0,-2252763000.0
17,Property Plant Equipment,17705384000.0,16562682000.0,13832613000.0,12675899000.0
18,Total Current Assets,1300610000.0,467977000.0,197542000.0,167886000.0
19,Net Tangible Assets,9260648000.0,8266643000.0,6874515000.0,6161601000.0
20,Net Receivables,418132000.0,273555000.0,145091000.0,128719000.0
21,Long Term Debt,8846623000.0,7677806000.0,6506977000.0,6111471000.0
22,Accounts Payable,34360000.0,31457000.0,29426000.0,28706000.0
0,Change To Liabilities,19720000.0,24056000.0,18695000.0,26096000.0
1,Total Cashflows From Investing Activities,-2032379000.0,-3501809000.0,-1639684000.0,-1254507000.0
2,Net Borrowings,872986000.0,1258205000.0,391729000.0,158316000.0
3,Total Cash From Financing Activities,1692079000.0,2492602000.0,707871000.0,375118000.0
4,Issuance Of Stock,1832930000.0,2118016000.0,1134478000.0,1396566000.0
5,Net Income,395486000.0,436482000.0,363614000.0,318798000.0
6,Change In Cash,779674000.0,49934000.0,8929000.0,-3539000.0
7,Effect Of Exchange Rate,4431000.0,-9796000.0,-9796000.0,-9796000.0
8,Total Cash From Operating Activities,1115543000.0,1068937000.0,940742000.0,875850000.0
9,Depreciation,699978000.0,613297000.0,556632000.0,512801000.0
10,Dividends Paid,-964167000.0,-852134000.0,-761582000.0,-695462000.0
11,Change To Account Receivables,-79240000.0,-8954000.0,-6901000.0,-92000.0
12,Other Cashflows From Financing Activities,-49670000.0,-10362000.0,-54002000.0,-75552000.0
13,Change To Netincome,68596000.0,-5739000.0,-319000.0,9973000.0
14,Repurchase Of Stock,,-21123000.0,-2752000.0,-2752000.0
15,Other Cashflows From Investing Activities,,-14603000.0,7448000.0,6911000.0
