Unnamed: 0,2021-06-26,2021-03-27,2020-12-26,2020-09-26
Intangible Assets,204000000.0,203000000.0,229000000.0,194000000.0
Capital Surplus,10795000000.0,10658000000.0,10544000000.0,10362000000.0
Total Liab,3626000000.0,3570000000.0,3125000000.0,3156000000.0
Total Stockholder Equity,7065000000.0,6477000000.0,5837000000.0,3867000000.0
Other Current Liab,5000000.0,96000000.0,34000000.0,72000000.0
Total Assets,10691000000.0,10047000000.0,8962000000.0,7023000000.0
Common Stock,12000000.0,12000000.0,12000000.0,12000000.0
Retained Earnings,-3348000000.0,-4058000000.0,-4605000000.0,-6386000000.0
Other Liab,181000000.0,155000000.0,177000000.0,161000000.0
Good Will,289000000.0,289000000.0,289000000.0,289000000.0
Treasury Stock,-394000000.0,-135000000.0,-114000000.0,-121000000.0
Other Assets,1395000000.0,1371000000.0,1389000000.0,170000000.0
Cash,2623000000.0,1763000000.0,1595000000.0,1296000000.0
Total Current Liabilities,2892000000.0,2864000000.0,2417000000.0,2417000000.0
Deferred Long Term Asset Charges,1090000000.0,1162000000.0,1245000000.0,
Other Stockholder Equity,7000000.0,6000000.0,17000000.0,5000000.0
Property Plant Equipment,918000000.0,922000000.0,849000000.0,810000000.0
Total Current Assets,7818000000.0,7197000000.0,6143000000.0,5500000000.0
Long Term Investments,67000000.0,65000000.0,63000000.0,60000000.0
Net Tangible Assets,6572000000.0,5985000000.0,5319000000.0,3384000000.0
Short Term Investments,1170000000.0,1353000000.0,695000000.0,475000000.0
Net Receivables,2026000000.0,2185000000.0,2076000000.0,2138000000.0
Long Term Debt,313000000.0,313000000.0,330000000.0,373000000.0
Inventory,1765000000.0,1653000000.0,1399000000.0,1292000000.0
Accounts Payable,872000000.0,989000000.0,546000000.0,867000000.0
Other Current Assets,,,,4000000.0
Investments,183000000.0,-658000000.0,-220000000.0,-475000000.0
Change To Liabilities,-120000000.0,466000000.0,-634000000.0,282000000.0
Total Cashflows From Investing Activities,119000000.0,-722000000.0,-294000000.0,-549000000.0
Total Cash From Financing Activities,-211000000.0,-8000000.0,35000000.0,-269000000.0
Change To Operating Activities,40000000.0,-43000000.0,472000000.0,-231000000.0
Issuance Of Stock,49000000.0,2000000.0,40000000.0,3000000.0
Net Income,710000000.0,555000000.0,1781000000.0,390000000.0
Change In Cash,860000000.0,168000000.0,295000000.0,-479000000.0
Repurchase Of Stock,-260000000.0,-10000000.0,-5000000.0,-73000000.0
Total Cash From Operating Activities,952000000.0,898000000.0,554000000.0,339000000.0
Depreciation,110000000.0,107000000.0,101000000.0,93000000.0
Change To Inventory,-112000000.0,-254000000.0,-107000000.0,32000000.0
Change To Account Receivables,158000000.0,-112000000.0,68000000.0,-351000000.0
Change To Netincome,165000000.0,177000000.0,-1129000000.0,120000000.0
Capital Expenditures,-64000000.0,-66000000.0,-74000000.0,-74000000.0
Other Cashflows From Investing Activities,,2000000.0,2000000.0,2000000.0
Net Borrowings,,,,-200000000.0
Other Cashflows From Financing Activities,,,,1000000.0
