,Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
0,Intangible Assets,817000000.0,834800000.0,855300000.0,870300000.0
1,Capital Surplus,4205000000.0,4185700000.0,4160800000.0,3901400000.0
2,Total Liab,4838000000.0,4696900000.0,4383600000.0,4305500000.0
3,Total Stockholder Equity,3915000000.0,3713200000.0,3455500000.0,3072100000.0
4,Other Current Liab,339000000.0,354500000.0,287200000.0,231800000.0
5,Total Assets,9112000000.0,8769100000.0,8198100000.0,7984200000.0
6,Common Stock,2000000.0,1700000.0,1700000.0,1600000.0
7,Other Current Assets,119000000.0,97700000.0,257700000.0,75400000.0
8,Retained Earnings,25000000.0,-150300000.0,-377400000.0,-460900000.0
9,Other Liab,399000000.0,408100000.0,372100000.0,396700000.0
10,Good Will,2519000000.0,2515000000.0,2461500000.0,2490400000.0
11,Treasury Stock,-317000000.0,-323900000.0,-329600000.0,-370000000.0
12,Other Assets,210000000.0,196100000.0,232600000.0,231900000.0
13,Cash,896000000.0,988100000.0,833100000.0,1007000000.0
14,Total Current Liabilities,1196000000.0,1139200000.0,1024000000.0,919700000.0
15,Deferred Long Term Asset Charges,66000000.0,44100000.0,44600000.0,57100000.0
16,Short Long Term Debt,60000000.0,73600000.0,72000000.0,73400000.0
17,Other Stockholder Equity,-317000000.0,-323900000.0,-329600000.0,-370000000.0
18,Property Plant Equipment,2608000000.0,2442400000.0,2129800000.0,2035500000.0
19,Total Current Assets,2918000000.0,2774500000.0,2518900000.0,2356100000.0
20,Long Term Investments,40000000.0,6300000.0,,
21,Net Tangible Assets,579000000.0,363400000.0,138700000.0,-288600000.0
22,Short Term Investments,71000000.0,74700000.0,,
23,Net Receivables,1193000000.0,1012300000.0,894400000.0,817100000.0
24,Long Term Debt,2992000000.0,2964600000.0,2840200000.0,2839600000.0
25,Inventory,593000000.0,555100000.0,486200000.0,406700000.0
26,Accounts Payable,385000000.0,365700000.0,356900000.0,329400000.0
0,Investments,-24000000.0,-78000000.0,600000.0,-1600000.0
1,Change To Liabilities,13400000.0,23200000.0,6800000.0,6600000.0
2,Total Cashflows From Investing Activities,-213100000.0,-81500000.0,-203200000.0,-151200000.0
3,Net Borrowings,-14400000.0,166700000.0,-47000000.0,-6300000.0
4,Total Cash From Financing Activities,-17300000.0,166500000.0,-56800000.0,49600000.0
5,Change To Operating Activities,2800000.0,30000000.0,24600000.0,-93400000.0
6,Issuance Of Stock,16100000.0,22100000.0,22100000.0,83600000.0
7,Net Income,182400000.0,231800000.0,88400000.0,82400000.0
8,Change In Cash,-91900000.0,155000000.0,-173900000.0,53800000.0
9,Repurchase Of Stock,-18200000.0,-1400000.0,-8600000.0,-19600000.0
10,Effect Of Exchange Rate,4200000.0,-5000000.0,12100000.0,5700000.0
11,Total Cash From Operating Activities,134300000.0,75000000.0,74000000.0,149700000.0
12,Depreciation,73000000.0,75900000.0,71000000.0,69100000.0
13,Change To Inventory,-20000000.0,-99700000.0,-74900000.0,-65400000.0
14,Change To Account Receivables,-184800000.0,-88800000.0,-56100000.0,143700000.0
15,Other Cashflows From Financing Activities,-800000.0,-16200000.0,3700000.0,3700000.0
16,Change To Netincome,65900000.0,-103500000.0,12600000.0,5000000.0
17,Capital Expenditures,-188900000.0,-158200000.0,-189300000.0,-149600000.0
18,Dividends Paid,,-4700000.0,-4900000.0,-8100000.0
