,Unnamed: 0,2021-06-30,2021-03-31,2020-12-31,2020-09-30
0,Total Stockholder Equity,7832337000.0,7832337000.0,8771092000.0,8224908000.0
1,Net Tangible Assets,7390746000.0,7390746000.0,8329501000.0,7783317000.0
2,Intangible Assets,,4662509000.0,4595444000.0,4517255000.0
3,Capital Surplus,,516013000.0,527435000.0,536727000.0
4,Total Liab,,20280559000.0,20275639000.0,19816985000.0
5,Other Current Liab,,1655105000.0,1895451000.0,1746763000.0
6,Total Assets,,28112896000.0,29046731000.0,28041893000.0
7,Common Stock,,113218000.0,113218000.0,117218000.0
8,Other Current Assets,,268384000.0,248991000.0,259697000.0
9,Retained Earnings,,6020552000.0,5874109000.0,6002407000.0
10,Other Liab,,16284023000.0,16036864000.0,15755505000.0
11,Good Will,,441591000.0,441591000.0,441591000.0
12,Treasury Stock,,1182554000.0,2256330000.0,1568556000.0
13,Other Assets,,1472006000.0,992008000.0,1415973000.0
14,Cash,,81504000.0,94847000.0,80101000.0
15,Total Current Liabilities,,2328214000.0,2555183000.0,2393974000.0
16,Other Stockholder Equity,,2024515000.0,3029244000.0,2550619000.0
17,Total Current Assets,,920832000.0,925800000.0,1062036000.0
18,Long Term Investments,,20615958000.0,21905888000.0,20605038000.0
19,Short Term Investments,,93348000.0,107782000.0,263879000.0
20,Net Receivables,,477596000.0,474180000.0,458359000.0
21,Long Term Debt,,1668322000.0,1667886000.0,1667506000.0
22,Accounts Payable,,398190000.0,399507000.0,367453000.0
23,Property Plant Equipment,,,186000000.0,
0,Net Income,199618000.0,178517000.0,204240000.0,188945000.0
1,Change To Liabilities,0.0,0.0,0.0,0.0
2,Investments,,-254238000.0,-173186000.0,-14369000.0
3,Total Cashflows From Investing Activities,,-269685000.0,-189272000.0,-31801000.0
4,Net Borrowings,,20001000.0,-24840000.0,-152025000.0
5,Total Cash From Financing Activities,,-113317000.0,-187061000.0,-309032000.0
6,Issuance Of Stock,,32724000.0,20756000.0,9812000.0
7,Change In Cash,,-13343000.0,14746000.0,-33930000.0
8,Repurchase Of Stock,,-132720000.0,-147218000.0,-129919000.0
9,Effect Of Exchange Rate,,-2171000.0,-6739000.0,-2411000.0
10,Total Cash From Operating Activities,,371830000.0,397818000.0,309314000.0
11,Dividends Paid,,-19511000.0,-19689000.0,-19962000.0
12,Other Cashflows From Financing Activities,,-13811000.0,-16070000.0,-16938000.0
13,Change To Netincome,,193313000.0,-1320095000.0,120369000.0
14,Capital Expenditures,,-15529000.0,-12966000.0,-8645000.0
15,Change To Operating Activities,,,832746000.0,832746000.0
16,Depreciation,,,17000000.0,17000000.0
17,Other Cashflows From Investing Activities,,,48000.0,-7117000.0
