Date,Open,High,Low,Close,Adj Close,Volume,ticker,PriceReturn_22days,PriceReturn_66days,PriceReturn_132days,PriceReturn_22days_mean,AdjRet22Day,AdjRet66Day,AdjRet132Day
2017-09-29,43.33000183105469,43.75,43.15700149536133,43.5099983215332,43.5099983215332,770300,GDDY,1.0733165379100351,1.1618019119077565,1.408871560602268,1.0206479989635429,0.05266853894649226,0.07154152318531048,0.319578361611065
2017-10-02,43.540000915527344,43.97499847412109,43.25,43.43999862670898,43.43999862670898,1259200,GDDY,1.0780387502650928,1.1751841816512532,1.4235727925314832,1.012478214064533,0.0655605362005598,0.0864766258898535,0.33444191405454937
2017-10-03,43.459999084472656,43.869998931884766,43.43000030517578,43.630001068115234,43.630001068115234,783200,GDDY,1.0708228300926186,1.1707540816079398,1.4111849229318385,1.0113391723313174,0.059483657761301156,0.08079070660303778,0.32938428071126635
2017-10-04,43.63999938964844,43.63999938964844,43.119998931884766,43.40999984741211,43.40999984741211,885900,GDDY,1.0794747932519315,1.1794517609516126,1.4312370717923215,1.0126829906128405,0.06679180263909101,0.09096807393004624,0.3412777051956575
2017-10-05,43.59999847412109,43.68999862670898,43.27999877929688,43.61000061035156,43.61000061035156,1732300,GDDY,1.0827791919244931,1.1676220466930836,1.4730565687843875,1.0121464877707815,0.07063270415371159,0.0848215710099709,0.37513482001312837
2017-10-06,43.63999938964844,44.33000183105469,43.5099983215332,44.220001220703125,44.220001220703125,816900,GDDY,1.0992763290018432,1.1601084988899248,1.4658525080382967,1.0081446760609294,0.09113165294091385,0.06516527606288869,0.3652794416025331
2017-10-09,44.290000915527344,44.400001525878906,43.90999984741211,44.09999847412109,44.09999847412109,590800,GDDY,1.0888889369450416,1.166213199199,1.470975169866486,1.0143616235707735,0.0745273133742681,0.06249777424634728,0.372493023689789
2017-10-10,44.31999969482422,44.33000183105469,43.400001525878906,43.77999877929688,43.77999877929688,1017500,GDDY,1.0959342366388,1.14504345513644,1.4566012388268923,1.008797349947511,0.08713688669128916,0.052192778992494304,0.3673039261329367
2017-10-11,43.79999923706055,43.9900016784668,43.459999084472656,43.91999816894531,43.91999816894531,944900,GDDY,1.0963115558580443,1.164162185786882,1.4499089927149007,1.0091988628593096,0.0871126929987347,0.06292997804417566,0.36181194252190707
2017-10-12,43.84000015258789,44.41999816894531,43.65999984741211,44.130001068115234,44.130001068115234,808200,GDDY,1.10061179513356,1.160888246142622,1.4174030755293616,1.0112728774332036,0.08933891770035629,0.06220332031926934,0.3413679745642322
2017-10-13,44.27000045776367,44.40999984741211,44.09000015258789,44.22999954223633,44.22999954223633,1473200,GDDY,1.0999322186160505,1.168211591763738,1.4322857592079918,1.0098252549340065,0.09010696368204396,0.059962093376462855,0.3553951553643748
2017-10-16,44.400001525878906,44.45000076293945,43.68000030517578,43.869998931884766,43.869998931884766,840000,GDDY,1.1148849108328622,1.192614565048416,1.4759517113400162,1.0047827275420922,0.11010218329077004,0.07755279990670827,0.3903577139798098
2017-10-17,43.88999938964844,43.93999862670898,43.400001525878906,43.84999847412109,43.84999847412109,660200,GDDY,1.1249715746322713,1.2109464155502552,1.467274767999413,1.016827126331923,0.1081444483003482,0.08995064538093889,0.38033648168461265
2017-10-18,43.880001068115234,44.43999862670898,43.77999877929688,44.40999984741211,44.40999984741211,1176400,GDDY,1.1157396849202637,1.2100878600115188,1.4537265881651615,1.016900814218988,0.09883887070127573,0.09350413591421236,0.37773124374050626
2017-10-19,43.959999084472656,44.220001220703125,43.65999984741211,44.20000076293945,44.20000076293945,890600,GDDY,1.135294104955093,1.2341628573635524,1.4486424813138092,1.0195478153138224,0.11574628964127065,0.11761195502435084,0.3708089399959851
2017-10-20,44.41999816894531,45.0099983215332,44.41999816894531,45.0,45.0,741600,GDDY,1.1220000372992622,1.2282222323947485,1.4344445122612848,1.0187296628598663,0.1032703744393959,0.11129670661720392,0.36897050303682066
2017-10-23,45.13999938964844,45.34999847412109,44.72999954223633,44.97999954223633,44.97999954223633,1724500,GDDY,1.1211649804002752,1.2203201411353193,1.4461983929251867,1.0231439317955078,0.09802104860476746,0.10608198817063719,0.37774124105959817
2017-10-24,45.15999984741211,45.41999816894531,45.0,45.400001525878906,45.400001525878906,906400,GDDY,1.1246695959731587,1.2028634091393755,1.4488986028293624,1.0231766620252993,0.10149293394785941,0.102070525292981,0.36951778253150924
2017-10-25,45.59999847412109,46.09000015258789,44.97999954223633,45.43999862670898,45.43999862670898,1912800,GDDY,1.1199384006965185,1.2154489703213356,1.4575265263763575,1.028738706809164,0.0911996938873545,0.10723514876676998,0.36370526409105297
2017-10-26,45.56999969482422,45.77000045776367,45.13999938964844,45.75,45.75,1282000,GDDY,1.1027322571134306,1.2242622583941685,1.4417486138682547,1.0357335667629224,0.0669986903505082,0.11989372770672713,0.3507265795473935
2017-10-27,45.84999847412109,46.54999923706055,45.75,46.540000915527344,46.540000915527344,1718200,GDDY,1.0481305934616387,1.1873656474960783,1.482380672681768,1.0327543330408862,0.015376260420752574,0.10894669390003764,0.38625187394669847
2017-10-30,46.4900016784668,46.4900016784668,45.7400016784668,46.31999969482422,46.31999969482422,1528000,GDDY,1.0503022851123862,1.1336355498163064,1.4863989405814777,1.0448229351223306,0.005479349990055615,0.08752461624382768,0.37600944818661075
2017-10-31,46.43999862670898,46.79999923706055,46.02999877929688,46.70000076293945,46.70000076293945,1328600,GDDY,1.0278372423088311,1.1445396121996794,1.4867237509827746,1.0378093145840102,-0.009972072275179045,0.09088324378518808,0.3791437998543512
2017-11-01,46.95000076293945,46.95000076293945,46.4900016784668,46.83000183105469,46.83000183105469,1983100,GDDY,1.0104633321505574,1.1481955659909204,1.4665812005079095,1.0388512590749122,-0.028387926924354767,0.09361154763907065,0.357138594248841
2017-11-02,46.83000183105469,46.88999938964844,46.22999954223633,46.720001220703125,46.720001220703125,1659600,GDDY,0.9865153884491754,1.099315052834209,1.4800941720702767,1.0310647944789963,-0.04454940602982094,0.0812687107142096,0.3755921607846946
2017-11-03,46.68000030517578,46.869998931884766,46.18000030517578,46.86000061035156,46.86000061035156,1626000,GDDY,0.9982927479724144,1.1107554109925148,1.4897566506470006,1.0262436118253357,-0.027950863852921337,0.08511900542476236,0.3819463319576344
2017-11-06,46.84999847412109,47.369998931884766,46.41999816894531,47.220001220703125,47.220001220703125,2046500,GDDY,1.0196950504263864,1.1137229731694784,1.4961880495442077,1.0311845275729687,-0.011489477146582328,0.07761204396703403,0.390459765208101
2017-11-07,46.91999816894531,49.36000061035156,46.5,48.61000061035156,48.61000061035156,3513800,GDDY,1.0055544220196158,1.0948364647699649,1.4675991656477922,1.0414917955670933,-0.0359373735474775,0.04892665474229885,0.35577280655272214
2017-11-08,48.56999969482422,48.650001525878906,46.970001220703125,48.02000045776367,48.02000045776367,1869100,GDDY,1.019366936616208,1.1405664293139066,1.474177431085016,1.0390384642435906,-0.019671527627382668,0.079561666216168,0.3595241256836643
2017-11-09,47.90999984741211,48.119998931884766,47.40999984741211,47.97999954223633,47.97999954223633,1155700,GDDY,1.0047936545316942,1.162359337012287,1.472488582741365,1.0401272810196784,-0.035333626487984215,0.08678448427819485,0.35980958991504153
2017-11-10,48.040000915527344,48.38999938964844,47.68999862670898,48.150001525878906,48.150001525878906,1617100,GDDY,1.0056074067395675,1.158463073969315,1.472274083969605,1.0393664161720684,-0.033759009432500875,0.08256982532889712,0.35893612361467686
2017-11-13,48.11000061035156,48.57500076293945,47.97999954223633,48.56999969482422,48.56999969482422,1846100,GDDY,0.992588004681624,1.1579164511392803,1.4568664315592097,1.0305050740272153,-0.03791706934559125,0.09124923637295956,0.3452338707286029
2017-11-14,48.47999954223633,48.88999938964844,48.15999984741211,48.650001525878906,48.650001525878906,1454100,GDDY,1.006577588587618,1.1449126210882103,1.4596094534232928,1.043144349882203,-0.036566761294585026,0.07997183864538804,0.34595723258504196
2017-11-15,48.470001220703125,48.97999954223633,48.08100128173828,48.90999984741211,48.90999984741211,1193300,GDDY,1.0296463047937665,1.1333060821530274,1.453485924344203,1.0570826794517585,-0.02743637465799198,0.06535636387943033,0.3428578249135552
2017-11-16,48.93999862670898,49.380001068115234,48.61000061035156,49.33000183105469,49.33000183105469,1207100,GDDY,1.030002016770748,1.246300370164042,1.4621932814932517,1.0412088647392546,-0.011206847968506572,0.17582115782642393,0.3499785707301035
2017-11-17,49.13999938964844,49.77999877929688,49.13999938964844,49.54999923706055,49.54999923706055,1048100,GDDY,1.017154435961779,1.2286579617660316,1.444803177400363,1.0392013474275237,-0.022046911465744667,0.15333691408706618,0.34486380548268714
2017-11-20,49.5099983215332,50.380001068115234,49.5099983215332,50.18000030517578,50.18000030517578,1028300,GDDY,0.9910322686288816,1.202869674038758,1.4669190945134194,1.0381241126825425,-0.04709184405366085,0.14516011340989943,0.35975114272428765
2017-11-21,50.29999923706055,50.79999923706055,50.209999084472656,50.4900016784668,50.4900016784668,1265500,GDDY,0.9877202866712034,1.1845909959396783,1.4622697440420571,1.0319953792429801,-0.04427509257177675,0.1419894561362316,0.35670027882265254
2017-11-22,50.54999923706055,50.650001525878906,50.22999954223633,50.43000030517578,50.43000030517578,1049000,GDDY,0.991473323367566,1.1770771416049202,1.4646044053815144,1.0328322263084138,-0.041358902940847764,0.1425734952865405,0.35498036668550403
2017-11-24,50.4900016784668,51.290000915527344,50.4900016784668,51.060001373291016,51.060001373291016,490600,GDDY,0.9796317883361564,1.1886015862595594,1.451821293765077,1.0320198840812407,-0.052388095745084295,0.1458905642648507,0.3347962222758407
2017-11-27,51.060001373291016,51.18999862670898,50.70000076293945,50.88999938964844,50.88999938964844,1033700,GDDY,0.991943410250944,1.1992532818090589,1.42424846190265,1.0369551897736957,-0.045011779522751705,0.14222204501869062,0.30718096641685055
2017-11-28,51.060001373291016,51.18000030517578,50.34000015258789,50.45000076293945,50.45000076293945,1257800,GDDY,0.99663028778847,1.20733397277085,1.439841393283184,1.020376345675996,-0.02374605788752604,0.15392079301746575,0.32844214325204923
2017-11-29,50.220001220703125,50.380001068115234,48.18000030517578,48.77999877929688,48.77999877929688,1288700,GDDY,1.0059450783678665,1.284542874445625,1.478884813344152,1.026253639124301,-0.02030856075643439,0.23048951979041532,0.3666005499019347
2017-11-30,48.91999816894531,49.34999847412109,48.619998931884766,48.650001525878906,48.650001525878906,1090800,GDDY,1.027954712291856,1.3005138432340602,1.503185919007981,1.0246409570196735,0.0033137552721824726,0.25108866076021186,0.3923842170740459
2017-12-01,48.43999862670898,48.573001861572266,47.15999984741211,48.0,48.0,2039200,GDDY,1.053124984105428,1.3329166571299236,1.5202083587646484,1.029880242563007,0.023244741542421066,0.26467638143858196,0.41104442809625774
2017-12-04,48.470001220703125,48.470001220703125,46.58000183105469,47.31999969482422,47.31999969482422,2126200,GDDY,1.0788250119672826,1.3453085430677874,1.5543111480578176,1.036157586789428,0.04266742517785471,0.27469724511422866,0.4369004256027076
2017-12-05,47.470001220703125,48.18999862670898,46.08000183105469,46.09000015258789,46.09000015258789,5523700,GDDY,1.108266471294134,1.3575612820064398,1.5914514695440414,1.0465343935592823,0.061732077734851565,0.2861516269812334,0.46642626048917757
2017-12-06,46.04999923706055,47.13999938964844,45.869998931884766,46.77999877929688,46.77999877929688,2893800,GDDY,1.094484867442936,1.353997473394973,1.5976913171029563,1.048372731047773,0.04611213639516287,0.2848581288086496,0.46970896202191037
2017-12-07,46.68000030517578,48.52999877929688,46.68000030517578,48.150001525878906,48.150001525878906,2569400,GDDY,1.057528485052646,1.3127725250538058,1.532710295182295,1.0387885930282448,0.018739892024401295,0.25575371214503173,0.41809929239928834
2017-12-08,48.47999954223633,48.90999984741211,48.18000030517578,48.880001068115234,48.880001068115234,2404100,GDDY,1.0495089630945995,1.2770048446185962,1.5280278397973903,1.0447156071702373,0.0047933559243622526,0.2200228073273116,0.4142019720931214
2017-12-11,48.900001525878906,49.47999954223633,48.8849983215332,48.95000076293945,48.95000076293945,1362400,GDDY,1.050663932657463,1.2649641921114243,1.5031665104030572,1.0484619827112251,0.002201949946237791,0.22034067227677334,0.39871531896213797
2017-12-12,48.060001373291016,48.5,47.61000061035156,48.209999084472656,48.209999084472656,1232300,GDDY,1.0398258041921633,1.2962041664629154,1.5202240677729526,1.0415757419863072,-0.0017499377941438965,0.2474169596143223,0.4127275958435177
2017-12-13,48.34000015258789,48.650001525878906,48.09000015258789,48.41999816894531,48.41999816894531,1148300,GDDY,1.0559686700051965,1.2864519469452955,1.4574556456733831,1.0495576207370112,0.006411049268185254,0.23757615478990624,0.3669614341352827
2017-12-14,48.380001068115234,48.970001220703125,48.209999084472656,48.209999084472656,48.209999084472656,1002600,GDDY,1.0626426159534266,1.2675793771179245,1.467330412925755,1.0539026313731312,0.008739984580295346,0.2368528843830493,0.3668782486140898
2017-12-15,48.58000183105469,49.040000915527344,48.07500076293945,48.970001220703125,48.970001220703125,2301900,GDDY,1.0551357337336702,1.2458647498611846,1.404737578124562,1.0520989179928428,0.00303681574082737,0.24514155224841327,0.3309030165529625
2017-12-18,49.119998931884766,50.54499816894531,49.09000015258789,50.36000061035156,50.36000061035156,1833900,GDDY,1.038919758949919,1.2418586210793685,1.3852263957655953,1.049480051520865,-0.01056029257094604,0.22596513267238372,0.3138340198521947
2017-12-19,50.2400016784668,50.86000061035156,49.95000076293945,50.810001373291016,50.810001373291016,2134700,GDDY,1.0450698098590063,1.1812635078831943,1.389490190237093,1.0585213557872057,-0.013451545928199415,0.1766565395908104,0.311915476769939
2017-12-20,50.970001220703125,51.34999847412109,50.18999862670898,50.400001525878906,50.400001525878906,1602700,GDDY,1.0662698422910344,1.1692460024017457,1.4376983510063308,1.0561912314345747,0.010078610856459669,0.16711862215828832,0.3572422950758647
2017-12-21,50.29999923706055,50.61000061035156,49.65999984741211,49.72999954223633,49.72999954223633,1078800,GDDY,1.0969233810414685,1.2350693491718316,1.441986723196497,1.054691754118366,0.04223162692310245,0.22107296076343008,0.363596281519589
2017-12-22,49.5099983215332,49.880001068115234,49.18999862670898,49.869998931884766,49.869998931884766,1764100,GDDY,1.1082815648994606,1.1854822578326936,1.4601965360834648,1.0628648969920687,0.04541666790739196,0.1943443576274183,0.3720537217245403
2017-12-26,49.66999816894531,50.15999984741211,49.20000076293945,50.0,50.0,739600,GDDY,1.0977999877929687,1.185,1.4755999755859377,1.054562443450246,0.043237544342722645,0.1835886360083081,0.3786437379629326
2017-12-27,49.709999084472656,50.40999984741211,49.52999877929688,50.02000045776367,50.02000045776367,529000,GDDY,1.0917632968928823,1.2109156165635953,1.4938024897419957,1.0427572783556516,0.049006018537230744,0.19896789415442573,0.38952161665032015
2017-12-28,50.130001068115234,50.58000183105469,50.11000061035156,50.47999954223633,50.47999954223633,782000,GDDY,1.094096672802576,1.207012695279365,1.4815768936953135,1.039387058829826,0.05470961397275009,0.1912687293213331,0.3796634951172586
2017-12-29,50.560001373291016,50.59000015258789,50.25,50.27999877929688,50.27999877929688,578800,GDDY,1.113961807504969,1.1905330561582932,1.4954257014096473,1.0452598484191695,0.06870195908579957,0.19048831751764062,0.3936447081048777
2018-01-02,50.380001068115234,50.41999816894531,48.27999877929688,49.06999969482422,49.06999969482422,2397300,GDDY,1.1261462943795757,1.2355818513385957,1.5673528457393011,1.0173995405954512,0.10874675378412446,0.24207323260994262,0.466757035782974
2018-01-03,49.2599983215332,50.380001068115234,49.05899810791016,50.0099983215332,50.0099983215332,1225400,GDDY,1.0499900036773957,1.223555302547609,1.5352929685309966,0.9765980219270426,0.07339198175035311,0.21960651022375344,0.43984450764548244
2018-01-04,50.36000061035156,50.70000076293945,50.13999938964844,50.54999923706055,50.54999923706055,1229300,GDDY,1.0573689726933324,1.212660735158205,1.5264095910319977,0.9849127815791189,0.07245619111421353,0.2143037988392129,0.4368147312488002
2018-01-05,50.61000061035156,51.310001373291016,50.61000061035156,51.04999923706055,51.04999923706055,763600,GDDY,1.0532811216719569,1.2113614314746977,1.5318315008214862,0.9789917900086822,0.07428933166327467,0.21173461239304248,0.4419421299330877
