,Unnamed: 0,2021-07-03,2021-04-03,2020-12-26,2020-09-26
0,Intangible Assets,241200000.0,263200000.0,285200000.0,296100000.0
1,Capital Surplus,1743600000.0,1718800000.0,1700900000.0,1677900000.0
2,Total Liab,1578800000.0,1580900000.0,1546300000.0,1571300000.0
3,Total Stockholder Equity,1972800000.0,2165000000.0,1921900000.0,1816100000.0
4,Other Current Liab,57800000.0,86900000.0,65000000.0,58000000.0
5,Total Assets,3551600000.0,3745900000.0,3468200000.0,3387400000.0
6,Common Stock,100000.0,100000.0,100000.0,100000.0
7,Retained Earnings,220900000.0,440400000.0,214900000.0,131700000.0
8,Other Liab,76800000.0,77300000.0,74800000.0,87200000.0
9,Good Will,368900000.0,368900000.0,368900000.0,368900000.0
10,Treasury Stock,8200000.0,5700000.0,6000000.0,6400000.0
11,Other Assets,76200000.0,95700000.0,90300000.0,87600000.0
12,Cash,774300000.0,687700000.0,321300000.0,269500000.0
13,Total Current Liabilities,664600000.0,674200000.0,647300000.0,293400000.0
14,Deferred Long Term Asset Charges,72900000.0,89900000.0,84900000.0,81600000.0
15,Short Long Term Debt,390700000.0,385300000.0,380300000.0,
16,Other Stockholder Equity,8200000.0,5700000.0,6000000.0,6400000.0
17,Property Plant Equipment,428500000.0,448300000.0,457600000.0,468100000.0
18,Total Current Assets,2436800000.0,2569800000.0,2266200000.0,2166700000.0
19,Net Tangible Assets,1362700000.0,1532900000.0,1267800000.0,1151100000.0
20,Short Term Investments,1171700000.0,1366900000.0,1379000000.0,1341200000.0
21,Net Receivables,216900000.0,228300000.0,281900000.0,263600000.0
22,Long Term Debt,789800000.0,778900000.0,769100000.0,1134700000.0
23,Inventory,196400000.0,210700000.0,207100000.0,212600000.0
24,Accounts Payable,116900000.0,104700000.0,111300000.0,146000000.0
0,Investments,192400000.0,8600000.0,-41600000.0,-88200000.0
1,Change To Liabilities,7600000.0,-5800000.0,-30400000.0,-5400000.0
2,Total Cashflows From Investing Activities,197300000.0,-7300000.0,-75000000.0,-114000000.0
3,Net Borrowings,-100000.0,-100000.0,-100000.0,-200000.0
4,Total Cash From Financing Activities,-234900000.0,-7600000.0,-1700000.0,-19200000.0
5,Change To Operating Activities,600000.0,7400000.0,-3600000.0,1500000.0
6,Issuance Of Stock,7100000.0,100000.0,5500000.0,100000.0
7,Net Income,21500000.0,225500000.0,83200000.0,67100000.0
8,Change In Cash,86600000.0,366400000.0,51800000.0,-28500000.0
9,Repurchase Of Stock,-241900000.0,-7600000.0,-7100000.0,-19100000.0
10,Total Cash From Operating Activities,124200000.0,381300000.0,128500000.0,104700000.0
11,Depreciation,43100000.0,45200000.0,44700000.0,44500000.0
12,Change To Inventory,13600000.0,-3300000.0,6000000.0,-22900000.0
13,Change To Account Receivables,12000000.0,51900000.0,-13400000.0,-30300000.0
14,Change To Netincome,21700000.0,28400000.0,30700000.0,21400000.0
15,Capital Expenditures,-18400000.0,-15900000.0,-34200000.0,-26300000.0
