Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Intangible Assets,2351000000.0,2131000000.0,1972000000.0,2045000000.0
Capital Surplus,1008000000.0,950000000.0,788000000.0,756000000.0
Total Liab,13741000000.0,12305000000.0,11283000000.0,10866000000.0
Total Stockholder Equity,5689000000.0,5284000000.0,4630000000.0,5557000000.0
Minority Interest,126000000.0,119000000.0,102000000.0,115000000.0
Other Current Liab,904000000.0,774000000.0,758000000.0,782000000.0
Total Assets,19556000000.0,17708000000.0,16015000000.0,16538000000.0
Common Stock,969000000.0,969000000.0,969000000.0,969000000.0
Other Current Assets,409000000.0,426000000.0,366000000.0,349000000.0
Retained Earnings,19469000000.0,18906000000.0,18131000000.0,17140000000.0
Other Liab,3062000000.0,2769000000.0,2545000000.0,2837000000.0
Good Will,5102000000.0,4470000000.0,4070000000.0,3942000000.0
Treasury Stock,-15757000000.0,-15541000000.0,-15258000000.0,-13308000000.0
Other Assets,997000000.0,879000000.0,948000000.0,982000000.0
Cash,1826000000.0,1216000000.0,902000000.0,1436000000.0
Total Current Liabilities,4831000000.0,4375000000.0,4373000000.0,3895000000.0
Deferred Long Term Asset Charges,379000000.0,220000000.0,229000000.0,305000000.0
Short Long Term Debt,172000000.0,500000000.0,644000000.0,4000000.0
Other Stockholder Equity,-2599000000.0,-2350000000.0,-2300000000.0,-2057000000.0
Property Plant Equipment,3974000000.0,3765000000.0,2805000000.0,2824000000.0
Total Current Assets,6798000000.0,6170000000.0,5961000000.0,6477000000.0
Long Term Investments,334000000.0,293000000.0,259000000.0,268000000.0
Net Tangible Assets,-1764000000.0,-1317000000.0,-1412000000.0,-430000000.0
Short Term Investments,102000000.0,62000000.0,65000000.0,59000000.0
Net Receivables,2726000000.0,2756000000.0,2845000000.0,2903000000.0
Long Term Debt,5162000000.0,4531000000.0,4356000000.0,4134000000.0
Inventory,1735000000.0,1710000000.0,1783000000.0,1730000000.0
Accounts Payable,2259000000.0,2098000000.0,2177000000.0,2321000000.0
Change To Liabilities,127000000.0,-63000000.0,-76000000.0,188000000.0
Total Cashflows From Investing Activities,-1447000000.0,-1009000000.0,-764000000.0,-67000000.0
Net Borrowings,439000000.0,41000000.0,983000000.0,-688000000.0
Total Cash From Financing Activities,-59000000.0,-758000000.0,-1205000000.0,-1954000000.0
Change To Operating Activities,24000000.0,-108000000.0,-202000000.0,-213000000.0
Issuance Of Stock,54000000.0,61000000.0,15000000.0,52000000.0
Net Income,1059000000.0,1243000000.0,1341000000.0,1594000000.0
Change In Cash,610000000.0,314000000.0,-534000000.0,-384000000.0
Repurchase Of Stock,-17000000.0,-345000000.0,-1736000000.0,-841000000.0
Effect Of Exchange Rate,6000000.0,1000000.0,-32000000.0,69000000.0
Total Cash From Operating Activities,2130000000.0,2080000000.0,1467000000.0,1568000000.0
Depreciation,509000000.0,511000000.0,497000000.0,460000000.0
Other Cashflows From Investing Activities,26000000.0,47000000.0,-2000000.0,25000000.0
Dividends Paid,-496000000.0,-468000000.0,-453000000.0,-434000000.0
Change To Inventory,111000000.0,145000000.0,-109000000.0,-116000000.0
Change To Account Receivables,187000000.0,121000000.0,-69000000.0,-76000000.0
Other Cashflows From Financing Activities,-39000000.0,-47000000.0,-14000000.0,-43000000.0
Change To Netincome,221000000.0,263000000.0,35000000.0,-140000000.0
Capital Expenditures,-304000000.0,-413000000.0,-411000000.0,-360000000.0
Investments,,,,-100000000.0
