Unnamed: 0,2020-12-31,2019-12-31,2018-12-31,2017-12-31
Total Liab,241904000.0,182884000.0,153339000.0,130562000.0
Total Stockholder Equity,966587000.0,773491000.0,640093000.0,522007000.0
Other Current Liab,56169000.0,38941000.0,34509000.0,23759000.0
Total Assets,1208491000.0,956375000.0,793432000.0,652569000.0
Common Stock,657701000.0,549517000.0,450908000.0,376586000.0
Other Current Assets,16034000.0,9124000.0,2768000.0,7433000.0
Retained Earnings,298746000.0,229450000.0,194728000.0,143608000.0
Other Liab,93242000.0,83556000.0,72900000.0,64645000.0
Good Will,6571000.0,6571000.0,6571000.0,6571000.0
Treasury Stock,10140000.0,-5476000.0,-5543000.0,1813000.0
Other Assets,68414000.0,60282000.0,52809000.0,45985000.0
Cash,334944000.0,172960000.0,172704000.0,82759000.0
Total Current Liabilities,146969000.0,98225000.0,80439000.0,65917000.0
Deferred Long Term Asset Charges,18556000.0,17193000.0,16830000.0,15917000.0
Other Stockholder Equity,10140000.0,-5476000.0,-5543000.0,1813000.0
Property Plant Equipment,285247000.0,231178000.0,150001000.0,144636000.0
Total Current Assets,841998000.0,655206000.0,580810000.0,449170000.0
Long Term Investments,6261000.0,3138000.0,3241000.0,5256000.0
Net Tangible Assets,960016000.0,766920000.0,633522000.0,514485000.0
Short Term Investments,260169000.0,282437000.0,204577000.0,216331000.0
Net Receivables,68757000.0,55194000.0,60952000.0,40624000.0
Inventory,157062000.0,127500000.0,136384000.0,99281000.0
Accounts Payable,38169000.0,27271000.0,22678000.0,22813000.0
Intangible Assets,,,111000.0,951000.0
Investments,19129000.0,-76511000.0,11932000.0,-63029000.0
Change To Liabilities,10410000.0,3048000.0,871000.0,3077000.0
Total Cashflows From Investing Activities,-39177000.0,-167112000.0,-14740000.0,-134060000.0
Total Cash From Financing Activities,-71557000.0,-48050000.0,-34559000.0,-31325000.0
Change To Operating Activities,35472000.0,4741000.0,9823000.0,14852000.0
Issuance Of Stock,22586000.0,19927000.0,13665000.0,2851000.0
Net Income,164375000.0,108839000.0,105268000.0,65203000.0
Change In Cash,161995000.0,258000.0,89944000.0,-29939000.0
Effect Of Exchange Rate,4926000.0,-883000.0,-2208000.0,1625000.0
Total Cash From Operating Activities,267803000.0,216303000.0,141451000.0,133821000.0
Depreciation,19186000.0,14867000.0,12311000.0,16101000.0
Other Cashflows From Investing Activities,-2696000.0,-3082000.0,-4146000.0,-5261000.0
Dividends Paid,-88786000.0,-67294000.0,-47475000.0,-33926000.0
Change To Inventory,-29503000.0,8865000.0,-37060000.0,-27795000.0
Change To Account Receivables,-14123000.0,2512000.0,-18079000.0,-3785000.0
Other Cashflows From Financing Activities,-5357000.0,-683000.0,-749000.0,-250000.0
Change To Netincome,81239000.0,74786000.0,61394000.0,36821000.0
Capital Expenditures,-55639000.0,-95806000.0,-22526000.0,-65770000.0
